JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,description,match,clean_desc,exp_years
SA-E-019,Solutions Architect,Experienced,4+,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Leadership; Stakeholder management; Problem-solving,Design and implement cloud solutions; Develop infrastructure as code with Terraform/CloudFormation; Deploy and manage containerized apps; Ensure security and compliance; Lead cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance,solutions architect aws; azure; gcp; terraform; cloudformation; docker; kubernetes; java; python; node.js; ci/cd pipelines; security compliance; leadership; stakeholder management; problem-solving,0.0,solutions architect aws azure gcp terraform cloudformation docker kubernetes java python node js ci cd pipelines security compliance leadership stakeholder management problem solving,4
SA-E-020,Solutions Architect,Experienced,5+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; CI/CD pipelines; Java; Python; Node.js; Security compliance; Project management; Leadership; Stakeholder engagement,Lead architecture design for multi-cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy microservices using Docker/Kubernetes; Ensure compliance and security; Mentor teams and manage projects; Collaborate with stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD,solutions architect aws; azure; gcp; terraform; cloudformation; microservices; docker; kubernetes; ci/cd pipelines; java; python; node.js; security compliance; project management; leadership; stakeholder engagement,0.0,solutions architect aws azure gcp terraform cloudformation microservices docker kubernetes ci cd pipelines java python node js security compliance project management leadership stakeholder engagement,5
SE001,System Engineer,Fresher,0-1,Windows Server; Linux; VMware; Networking Basics; Python,Assist in system installation; Perform basic configuration tasks; Support monitoring activities; Troubleshoot hardware/software issues; Document system changes,Systems Engineering; Linux; VMware; TCP/IP; Cloud Computing,system engineer windows server; linux; vmware; networking basics; python,0.0,system engineer windows server linux vmware networking basics python,0
SE002,Junior System Engineer,Fresher,0-1,Linux Basics; VirtualBox; TCP/IP; Bash Scripting; AWS Fundamentals,Support system configuration; Perform routine server checks; Assist in virtualization setup; Create basic scripts; Collaborate with IT team,System Support; Linux; VMware; Cloud Basics; Troubleshooting,junior system engineer linux basics; virtualbox; tcp/ip; bash scripting; aws fundamentals,0.0,junior system engineer linux basics virtualbox tcp ip bash scripting aws fundamentals,0
SE003,System Engineer Trainee,Fresher,0,Windows Server; Networking; Python Basics; Monitoring Tools; Azure Fundamentals,Learn system deployment processes; Support ticket resolution; Monitor server uptime; Assist in cloud setups; Participate in training sessions,Systems Engineering; Windows Server; Python; Monitoring; Azure,system engineer trainee windows server; networking; python basics; monitoring tools; azure fundamentals,0.0,system engineer trainee windows server networking python basics monitoring tools azure fundamentals,0
SE004,Associate System Engineer,Fresher,0-2,Linux Administration Basics; VMware; Cloud Concepts; Perl Basics; TCP/IP,Assist in configuring servers; Troubleshoot network issues; Write simple automation scripts; Provide system documentation; Collaborate with senior engineers,Linux; Systems Engineering; VMware; Cloud Computing; Automation Basics,associate system engineer linux administration basics; vmware; cloud concepts; perl basics; tcp/ip,0.0,associate system engineer linux administration basics vmware cloud concepts perl basics tcp ip,0
SE005,System Engineer - Entry Level,Fresher,0-1,Networking Fundamentals; VirtualBox; Python Basics; Monitoring Tools; Windows Server,Assist in daily system operations; Conduct log analysis; Configure basic network settings; Perform user account setup; Support backup operations,Systems Engineer; Windows; Networking; Python; Troubleshooting,system engineer - entry level networking fundamentals; virtualbox; python basics; monitoring tools; windows server,0.0,system engineer entry level networking fundamentals virtualbox python basics monitoring tools windows server,0
SE006,System Engineer,Experienced,3-5,Linux Administration; Active Directory; VMware; AWS; Python Scripting,Manage Linux/Windows servers; Handle virtualization with VMware; Automate tasks using Python; Implement cloud solutions; Ensure system security compliance,System Architecture; Linux; VMware; AWS; Python,system engineer linux administration; active directory; vmware; aws; python scripting,0.0,system engineer linux administration active directory vmware aws python scripting,3
SE007,System Engineer - Cloud Focus,Experienced,4-6,AWS; Azure; Linux; Terraform; Nagios,Design and manage cloud systems; Monitor system performance; Automate infrastructure; Collaborate on hybrid cloud projects; Ensure compliance with standards,Cloud Computing; System Architecture; Automation; Linux; Terraform,system engineer - cloud focus aws; azure; linux; terraform; nagios,0.0,system engineer cloud focus aws azure linux terraform nagios,4
SE008,Senior System Engineer,Experienced,5-7,Windows Server; Active Directory; Docker; PowerShell; Grafana,Lead system deployments; Manage virtualization platforms; Enhance monitoring solutions; Implement security controls; Mentor junior engineers,System Engineering; Active Directory; Docker; PowerShell; Monitoring,senior system engineer windows server; active directory; docker; powershell; grafana,0.0,senior system engineer windows server active directory docker powershell grafana,5
SE009,System Engineer - Automation Specialist,Experienced,4-6,Python; Bash; Ansible; Linux; VMware,Automate configuration management; Develop custom automation scripts; Improve deployment efficiency; Optimize infrastructure performance; Integrate monitoring tools,Automation; Linux; Python; System Optimization; Ansible,system engineer - automation specialist python; bash; ansible; linux; vmware,0.0,system engineer automation specialist python bash ansible linux vmware,4
SE010,System Engineer - Security,Experienced,5+,Linux Security; Firewalls; AWS IAM; Compliance; PowerShell,Implement system security measures; Monitor access controls; Collaborate with security teams; Maintain compliance standards; Conduct vulnerability assessments,System Security; IAM; Linux; Compliance; Troubleshooting,system engineer - security linux security; firewalls; aws iam; compliance; powershell,0.0,system engineer security linux security firewalls aws iam compliance powershell,5
SE011,System Engineer - Virtualization,Experienced,3-5,VMware; Hyper-V; Docker; Linux; Networking,Maintain virtualization environments; Deploy containers; Optimize system utilization; Monitor performance metrics; Collaborate with DevOps teams,VMware; Docker; Linux; Virtualization; System Performance,system engineer - virtualization vmware; hyper-v; docker; linux; networking,0.0,system engineer virtualization vmware hyper v docker linux networking,3
SE012,System Engineer - Monitoring,Experienced,3-6,Nagios; Grafana; Linux; Windows Server; Automation Scripts,Implement monitoring solutions; Ensure system uptime; Generate system reports; Integrate monitoring with automation; Support incident response,Monitoring; Nagios; Grafana; System Reliability; Automation,system engineer - monitoring nagios; grafana; linux; windows server; automation scripts,0.0,system engineer monitoring nagios grafana linux windows server automation scripts,3
SE013,System Engineer,Experienced,6-8,Linux; Active Directory; AWS; PowerShell; System Architecture,Design system architecture; Manage hybrid environments; Implement automation pipelines; Lead cross-team projects; Maintain documentation,System Architecture; AWS; Active Directory; Linux; Automation,system engineer linux; active directory; aws; powershell; system architecture,0.0,system engineer linux active directory aws powershell system architecture,6
SE014,System Engineer - DevOps Integration,Experienced,4-7,CI/CD; Docker; Kubernetes; Linux; Ansible,Integrate systems with CI/CD pipelines; Deploy containers and clusters; Automate builds and deployments; Collaborate with DevOps teams; Ensure scalability,DevOps; CI/CD; Docker; Kubernetes; Automation,system engineer - devops integration ci/cd; docker; kubernetes; linux; ansible,0.0,system engineer devops integration ci cd docker kubernetes linux ansible,4
SE015,System Engineer,Experienced,8+,Windows Server; Linux; AWS; Terraform; Security Compliance,Lead system design initiatives; Manage enterprise-scale infrastructure; Ensure compliance adherence; Oversee automation projects; Mentor junior engineers,Enterprise Systems; System Architecture; AWS; Terraform; Compliance,system engineer windows server; linux; aws; terraform; security compliance,0.0,system engineer windows server linux aws terraform security compliance,8
SE016,Junior System Engineer,Fresher,0-2,Windows Server Basics; Linux Basics; VMware; TCP/IP; Python,Support infrastructure setup; Assist in troubleshooting; Learn scripting for automation; Monitor basic performance; Document processes,System Engineer; Windows Server; Linux; VMware; Python,junior system engineer windows server basics; linux basics; vmware; tcp/ip; python,0.0,junior system engineer windows server basics linux basics vmware tcp ip python,0
SE017,System Engineer Intern,Fresher,0,Linux Basics; Networking; Scripting Fundamentals; Cloud Basics; Monitoring Tools,Assist senior engineers; Learn system administration tasks; Support daily operations; Participate in knowledge sessions; Perform testing,Internship; Systems Engineering; Linux; Networking; Cloud Basics,system engineer intern linux basics; networking; scripting fundamentals; cloud basics; monitoring tools,0.0,system engineer intern linux basics networking scripting fundamentals cloud basics monitoring tools,0
SE018,System Engineer - Cloud & Automation,Experienced,5-7,AWS; Azure; Ansible; Python; Docker,Automate cloud deployments; Manage hybrid systems; Integrate cloud with on-prem infrastructure; Support security compliance; Develop automation scripts,Cloud; Automation; AWS; Azure; Python,system engineer - cloud & automation aws; azure; ansible; python; docker,0.0,system engineer cloud automation aws azure ansible python docker,5
SE019,System Engineer,Experienced,7-10,Linux; Windows Server; Kubernetes; Terraform; Nagios,Design enterprise system architecture; Implement Kubernetes clusters; Optimize automation workflows; Oversee monitoring tools; Collaborate with security teams,System Engineering; Kubernetes; Terraform; Linux; Monitoring,system engineer linux; windows server; kubernetes; terraform; nagios,0.0,system engineer linux windows server kubernetes terraform nagios,7
SE020,Lead System Engineer,Experienced,10+,Enterprise Architecture; Linux; Windows Server; Cloud Strategy; Leadership,Lead enterprise system strategy; Design hybrid infrastructures; Mentor engineering teams; Ensure security governance; Collaborate with executives,Leadership; System Architecture; Enterprise Systems; Cloud Strategy; Linux,lead system engineer enterprise architecture; linux; windows server; cloud strategy; leadership,0.0,lead system engineer enterprise architecture linux windows server cloud strategy leadership,10
TW-101,Technical Writer,Fresher,0-1,Clear Writing; Technical Accuracy; Proofreading; Basic HTML/CSS; Research Skills; Interviewing SMEs; CMS Basics; Markdown; Time Management; Adaptability,"Assist in drafting technical documents; Conduct basic research on technical subjects; Collaborate with engineers and SMEs; Proofread and edit content; Learn documentation tools (CMS, Markdown); Support content updates; Prepare diagrams and visuals for manuals; Follow documentation standards; Ensure accuracy of content; Develop attention to detail and technical writing skills",Technical Writing; Documentation; Research; CMS; Markdown; HTML; CSS; Proofreading; SME Collaboration; Adaptability,technical writer clear writing; technical accuracy; proofreading; basic html/css; research skills; interviewing smes; cms basics; markdown; time management; adaptability,0.0,technical writer clear writing technical accuracy proofreading basic html css research skills interviewing smes cms basics markdown time management adaptability,0
TW-102,Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; HTML/CSS/XML; CMS; Version Control; Agile Documentation; AI Writing Tools,Create and maintain technical documents and manuals; Collaborate with engineering and product teams; Use authoring tools to format and publish documents; Apply version control for document tracking; Implement Agile documentation practices; Leverage AI-assisted writing tools; Ensure technical accuracy and clarity; Conduct SME interviews for content accuracy; Produce visual diagrams and infographics; Update and revise content continuously,Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; HTML; CSS; XML; CMS; AI Tools; Agile Documentation,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; html/css/xml; cms; version control; agile documentation; ai writing tools,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare html css xml cms version control agile documentation ai writing tools,2
TW-103,Technical Writer,Experienced,5-10,Technical Documentation; Advanced Editing; Proofreading; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation,Develop and maintain complex technical manuals and guides; Collaborate with cross-functional teams for content accuracy; Implement structured document standards; Manage content in CMS; Integrate AI tools to improve efficiency; Conduct technical research and SME interviews; Ensure UX-focused documentation design; Maintain version control and updates; Prepare visual diagrams and screenshots; Measure documentation impact and quality metrics,Technical Writing; API Documentation; Structured Authoring; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Writing Tools; UX Documentation,technical writer technical documentation; advanced editing; proofreading; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation,0.0,technical writer technical documentation advanced editing proofreading structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation,5
TW-104,Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Grammar and Style; Research Skills; CMS Basics; Markdown; Basic HTML; Collaboration; Time Management; Adaptability,Assist in drafting user manuals and guides; Conduct research for content accuracy; Collaborate with SMEs for input; Learn and use CMS and Markdown tools; Proofread and edit documents; Support content updates and revisions; Create basic diagrams and visuals; Follow documentation guidelines; Ensure clarity and accuracy; Develop foundational technical writing skills,Technical Writing; Documentation; Research; CMS; Markdown; HTML; Proofreading; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; grammar and style; research skills; cms basics; markdown; basic html; collaboration; time management; adaptability,0.0,technical writer clear writing proofreading grammar and style research skills cms basics markdown basic html collaboration time management adaptability,0
TW-105,Technical Writer,Mid-Level,3-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; Agile Documentation; Version Control; AI Writing Tools,"Write and maintain technical documents and manuals; Collaborate with engineers and product teams; Apply structured authoring standards; Manage documentation in CMS; Integrate AI-assisted writing tools; Ensure clarity and technical accuracy; Use version control for document updates; Prepare visuals, diagrams, and infographics; Implement Agile documentation workflows; Continuously update and revise content",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; HTML; CMS; AI Tools; Agile Documentation; Editing; Version Control,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; agile documentation; version control; ai writing tools,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml agile documentation version control ai writing tools,3
TW-106,Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,Develop and maintain complex technical documentation; Collaborate with cross-functional teams; Implement structured content standards; Use CMS to manage documents; Integrate AI tools to improve efficiency; Conduct SME interviews; Ensure clarity and user-focused design; Maintain version control and updates; Create visuals and diagrams; Measure content effectiveness and quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation,technical writer advanced technical writing; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation; version control; ux documentation,0.0,technical writer advanced technical writing structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation version control ux documentation,6
TW-107,Technical Writer,Fresher,0-2,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Adaptability; Attention to Detail,Assist in creating user manuals and technical guides; Conduct research and gather information; Collaborate with team and SMEs; Use CMS and Markdown for documentation; Proofread and edit content; Prepare diagrams and visuals; Follow documentation standards; Support content updates; Develop foundational writing skills; Maintain accuracy and clarity,Technical Writing; Documentation; Research; CMS; Markdown; HTML; Proofreading; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; basic html/css; research skills; cms basics; markdown; collaboration; time management; adaptability; attention to detail,0.0,technical writer clear writing proofreading basic html css research skills cms basics markdown collaboration time management adaptability attention to detail,0
TW-108,Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,"Write and maintain manuals, guides, and API documentation; Collaborate with engineers and product teams; Ensure structured authoring and document standards; Use CMS for content management; Leverage AI tools for efficiency; Implement Agile documentation practices; Maintain version control; Prepare visuals, diagrams, and infographics; Ensure technical accuracy; Update and revise content regularly",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; ai writing tools; version control; agile documentation,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml ai writing tools version control agile documentation,3
TW-109,Technical Writer,Experienced,5-10,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,Develop complex technical documentation and user manuals; Collaborate with cross-functional teams and SMEs; Implement structured content standards; Use CMS to manage and publish content; Integrate AI-assisted writing tools; Prepare visuals and infographics; Maintain version control; Ensure clarity and accuracy; Follow UX-focused documentation practices; Continuously improve content quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation,technical writer advanced technical writing; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation; version control; ux documentation,0.0,technical writer advanced technical writing structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation version control ux documentation,5
TW-110,Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,Assist in drafting technical content and manuals; Conduct basic technical research; Collaborate with SMEs and engineers; Learn CMS and Markdown tools; Proofread and edit documents; Prepare diagrams and visuals; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Maintain accuracy and clarity,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; basic html/css; research skills; cms basics; markdown; collaboration; time management; attention to detail; adaptability,0.0,technical writer clear writing proofreading basic html css research skills cms basics markdown collaboration time management attention to detail adaptability,0
TW-111,Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,"Create and maintain technical manuals, guides, and documentation; Collaborate with product and engineering teams; Ensure structured authoring and standard compliance; Use CMS to manage and publish content; Leverage AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and infographics; Ensure accuracy and clarity; Update and revise content regularly",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Editing; Agile Documentation,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; ai writing tools; version control; agile documentation,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml ai writing tools version control agile documentation,2
TW-112,Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,Develop and maintain comprehensive technical documentation; Collaborate with cross-functional teams and SMEs; Implement structured document standards; Use CMS and publishing tools; Integrate AI tools to improve efficiency; Prepare visuals and infographics; Maintain version control and continuous updates; Ensure UX-focused documentation; Ensure technical accuracy and clarity; Measure and report content impact,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation,technical writer advanced technical writing; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation; version control; ux documentation,0.0,technical writer advanced technical writing structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation version control ux documentation,6
TW-113,Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,Assist in creating technical manuals and guides; Conduct research and fact-checking; Collaborate with SMEs; Use CMS and Markdown for documentation; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing skills; Ensure accuracy and clarity,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; basic html/css; research skills; cms basics; markdown; collaboration; time management; attention to detail; adaptability,0.0,technical writer clear writing proofreading basic html css research skills cms basics markdown collaboration time management attention to detail adaptability,0
TW-114,Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,"Write and maintain technical manuals, guides, and documentation; Collaborate with engineers and product teams; Ensure structured authoring and compliance with standards; Manage documentation in CMS; Use AI tools to enhance writing efficiency; Implement Agile documentation practices; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update and revise content",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; ai writing tools; version control; agile documentation,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml ai writing tools version control agile documentation,3
TW-115,Technical Writer,Experienced,5-10,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,Develop complex technical documentation and manuals; Collaborate with cross-functional teams and SMEs; Implement structured content standards; Manage documents in CMS; Integrate AI-assisted writing tools; Prepare diagrams and visuals; Maintain version control; Ensure UX-focused and clear documentation; Continuously update content; Measure content impact and quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation,technical writer advanced technical writing; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation; version control; ux documentation,0.0,technical writer advanced technical writing structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation version control ux documentation,5
TW-116,Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,Assist in drafting technical content; Conduct research and gather information; Collaborate with SMEs; Use CMS and Markdown tools; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Ensure clarity and accuracy,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; basic html/css; research skills; cms basics; markdown; collaboration; time management; attention to detail; adaptability,0.0,technical writer clear writing proofreading basic html css research skills cms basics markdown collaboration time management attention to detail adaptability,0
TW-117,Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,"Create and maintain technical manuals, guides, and API documentation; Collaborate with product and engineering teams; Ensure structured authoring and standard compliance; Manage content in CMS; Leverage AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update and revise content",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Editing; Agile Documentation,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; ai writing tools; version control; agile documentation,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml ai writing tools version control agile documentation,2
TW-118,Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,Develop comprehensive technical documentation; Collaborate with cross-functional teams and SMEs; Implement structured document standards; Manage content in CMS; Integrate AI-assisted writing tools; Prepare visuals and diagrams; Maintain version control; Ensure UX-focused documentation; Continuously update and revise content; Measure content quality and impact,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation,technical writer advanced technical writing; structured authoring; api documentation; adobe framemaker; madcap flare; xml/html/css; cms; ai-assisted documentation; version control; ux documentation,0.0,technical writer advanced technical writing structured authoring api documentation adobe framemaker madcap flare xml html css cms ai assisted documentation version control ux documentation,6
TW-119,Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,Assist in drafting technical content; Conduct research and gather information; Collaborate with SMEs; Use CMS and Markdown tools; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Ensure clarity and accuracy,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability,technical writer clear writing; proofreading; basic html/css; research skills; cms basics; markdown; collaboration; time management; attention to detail; adaptability,0.0,technical writer clear writing proofreading basic html css research skills cms basics markdown collaboration time management attention to detail adaptability,0
TW-120,Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,"Create and maintain manuals, guides, and API documentation; Collaborate with engineering and product teams; Ensure structured authoring and standard compliance; Manage content in CMS; Use AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update content",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control,technical writer technical writing; editing; proofreading; adobe framemaker; madcap flare; cms; html/css/xml; ai writing tools; version control; agile documentation,0.0,technical writer technical writing editing proofreading adobe framemaker madcap flare cms html css xml ai writing tools version control agile documentation,3
TA001,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python; JavaScript basics; Selenium; Cypress; Appium; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics; Test case writing; Test documentation,Assist in creating and executing automated test scripts; Support manual testing; Collaborate with QA teams; Learn automation frameworks,QA; Test Automation; Fresher; Entry-Level; Automation; Testing,test automation engineer - fresher java; python; javascript basics; selenium; cypress; appium; functional testing; regression testing; jira; bugzilla; postman basics; test case writing; test documentation,0.0,test automation engineer fresher java python javascript basics selenium cypress appium functional testing regression testing jira bugzilla postman basics test case writing test documentation,0
TA002,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium WebDriver; TestNG; Regression testing; Black-box testing; JIRA; Postman basics; Test documentation,Execute test scripts under guidance; Assist in automation setup; Document test results; Participate in defect reporting,QA; Automation; Fresher; Entry-Level; Testing; Defect Tracking,test automation engineer - fresher java; python basics; selenium webdriver; testng; regression testing; black-box testing; jira; postman basics; test documentation,0.0,test automation engineer fresher java python basics selenium webdriver testng regression testing black box testing jira postman basics test documentation,0
TA003,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium; Cypress basics; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics,Assist in test case automation; Log bugs; Support manual and regression testing; Contribute to QA documentation,QA; Software Testing; Automation; Fresher; Entry-Level; Regression Testing,test automation engineer - fresher java; python basics; selenium; cypress basics; functional testing; regression testing; jira; bugzilla; postman basics,0.0,test automation engineer fresher java python basics selenium cypress basics functional testing regression testing jira bugzilla postman basics,0
TA004,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; JavaScript basics; Selenium WebDriver; Appium; Functional testing; Regression testing; JIRA; Postman basics,Write basic test cases; Execute manual and automation tests; Document findings; Collaborate with developers,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation,test automation engineer - fresher java; javascript basics; selenium webdriver; appium; functional testing; regression testing; jira; postman basics,0.0,test automation engineer fresher java javascript basics selenium webdriver appium functional testing regression testing jira postman basics,0
TA005,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium; Cypress basics; Manual testing concepts; JIRA; Postman basics,Support QA automation team; Create test documentation; Run basic automation tests; Track defects,QA; Software QA; Fresher; Entry-Level; Automation; Testing,test automation engineer - fresher java; python basics; selenium; cypress basics; manual testing concepts; jira; postman basics,0.0,test automation engineer fresher java python basics selenium cypress basics manual testing concepts jira postman basics,0
TA006,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium; TestNG basics; Regression testing; Functional testing; JIRA; Postman basics,Assist in developing test cases; Execute automation scripts; Document defects; Perform regression testing,QA; Software Testing; Fresher; Entry-Level; Automation; Regression Testing,test automation engineer - fresher java; python basics; selenium; testng basics; regression testing; functional testing; jira; postman basics,0.0,test automation engineer fresher java python basics selenium testng basics regression testing functional testing jira postman basics,0
